id,target,horizon,model,window,universe,features,eval_on,coverage,n,days,acc,null,skill,ci_lo,ci_hi,deff,agreement,day_acc,by_day,trials,se,bar,passes
F_relative_5_logit_top500,relative,5,logit,expanding,top500,v2_all,relative,0.5,248256,1008,0.5324423176076308,0.5424239494715133,-0.009981631863882456,0.5252287758982083,0.5393888121400315,13.232997325258161,0.9084926692305265,0.6220238095238095,"            day    n       acc   frac_up      y_up
0    2021-01-07  243  0.395062  0.477366  0.473251
1    2021-01-08  243  0.473251  0.362140  0.436214
2    2021-01-11  242  0.537190  0.367769  0.433884
3    2021-01-12  242  0.545455  0.516529  0.475207
4    2021-01-13  242  0.657025  0.541322  0.471074
...         ...  ...       ...       ...       ...
1003 2025-01-03  246  0.609756  0.947154  0.589431
1004 2025-01-06  246  0.666667  0.910569  0.585366
1005 2025-01-07  246  0.670732  0.906504  0.626016
1006 2025-01-08  245  0.612245  0.926531  0.620408
1007 2025-01-10  246  0.638211  0.939024  0.642276

[1008 rows x 5 columns]",51,0.003612254143322263,0.010129556252235243,False
F_relative_5_logit_top500,relative,5,logit,expanding,top500,v2_all,relative,0.25,123892,1008,0.5302925128337584,0.5410680269912505,-0.010775514157492005,0.521152287823252,0.5388366336507285,9.845599122241895,0.9030039091757587,0.6071428571428571,"            day    n       acc   frac_up      y_up
0    2021-01-07  121  0.347107  0.520661  0.545455
1    2021-01-08  121  0.479339  0.314050  0.454545
2    2021-01-11  121  0.537190  0.388430  0.520661
3    2021-01-12  121  0.586777  0.528926  0.528926
4    2021-01-13  121  0.669421  0.570248  0.520661
...         ...  ...       ...       ...       ...
1003 2025-01-03  123  0.617886  0.902439  0.569106
1004 2025-01-06  123  0.707317  0.829268  0.552846
1005 2025-01-07  123  0.682927  0.821138  0.601626
1006 2025-01-08  122  0.606557  0.877049  0.598361
1007 2025-01-10  123  0.617886  0.894309  0.609756

[1008 rows x 5 columns]",52,0.004511312711090964,0.012681915035123347,False
F_relative_5_logit_top500,relative,5,logit,expanding,top500,v2_all,relative,0.1,49139,1008,0.5252650644091251,0.531919656484666,-0.006654592075540866,0.5147557350748418,0.5354043612086963,5.564152252978051,0.8723207536983046,0.5615079365079365,"            day   n       acc   frac_up      y_up
0    2021-01-07  48  0.416667  0.562500  0.604167
1    2021-01-08  48  0.500000  0.354167  0.479167
2    2021-01-11  48  0.520833  0.458333  0.604167
3    2021-01-12  48  0.541667  0.604167  0.562500
4    2021-01-13  48  0.645833  0.625000  0.520833
...         ...  ..       ...       ...       ...
1003 2025-01-03  49  0.591837  0.755102  0.469388
1004 2025-01-06  49  0.816327  0.591837  0.448980
1005 2025-01-07  49  0.673469  0.591837  0.510204
1006 2025-01-08  49  0.551020  0.693878  0.530612
1007 2025-01-10  49  0.591837  0.775510  0.571429

[1008 rows x 5 columns]",53,0.0052675066667996,0.014843328923180686,False
F_relative_5_logit_top500,relative,5,logit,expanding,top500,v2_all,relative,0.05,24192,1008,0.5233961640211641,0.5250909391534392,-0.001694775132275117,0.5117383845899471,0.5344339037698412,3.3416207184584787,0.8303571428571429,0.5168650793650794,"            day   n       acc   frac_up      y_up
0    2021-01-07  24  0.416667  0.625000  0.708333
1    2021-01-08  24  0.541667  0.458333  0.416667
2    2021-01-11  24  0.416667  0.541667  0.625000
3    2021-01-12  24  0.583333  0.625000  0.458333
4    2021-01-13  24  0.750000  0.625000  0.458333
...         ...  ..       ...       ...       ...
1003 2025-01-03  24  0.666667  0.500000  0.416667
1004 2025-01-06  24  1.000000  0.208333  0.208333
1005 2025-01-07  24  0.708333  0.333333  0.375000
1006 2025-01-08  24  0.583333  0.500000  0.500000
1007 2025-01-10  24  0.583333  0.583333  0.583333

[1008 rows x 5 columns]",54,0.005789673260177066,0.01635310414527881,False
F_relative_5_logit_top500,relative,5,logit,expanding,top500,v2_all,relative,0.02,9072,1008,0.51576278659612,0.5082671957671958,0.007495590828924148,0.501984126984127,0.5284419091710759,1.7026336004248541,0.7882495590828925,0.5297619047619048,"            day  n       acc   frac_up      y_up
0    2021-01-07  9  0.444444  0.666667  0.777778
1    2021-01-08  9  0.555556  0.333333  0.333333
2    2021-01-11  9  0.555556  0.666667  0.666667
3    2021-01-12  9  0.666667  0.777778  0.444444
4    2021-01-13  9  0.777778  0.777778  0.555556
...         ... ..       ...       ...       ...
1003 2025-01-03  9  0.777778  0.222222  0.444444
1004 2025-01-06  9  1.000000  0.000000  0.000000
1005 2025-01-07  9  0.888889  0.000000  0.111111
1006 2025-01-08  9  0.555556  0.111111  0.333333
1007 2025-01-10  9  0.333333  0.333333  0.333333

[1008 rows x 5 columns]",55,0.006749434231364526,0.019107773916319976,False
F_relative_5_logit_top500,relative,5,logit,expanding,top500,v2_all,relative,0.01,4032,1008,0.5161210317460317,0.5037202380952381,0.012400793650793607,0.498015873015873,0.533234126984127,1.2977553262031742,0.7996031746031746,0.5386904761904762,"            day  n   acc  frac_up  y_up
0    2021-01-07  4  0.50     0.50  1.00
1    2021-01-08  4  0.50     0.50  0.50
2    2021-01-11  4  0.50     0.50  0.50
3    2021-01-12  4  0.75     0.50  0.25
4    2021-01-13  4  0.75     0.75  0.50
...         ... ..   ...      ...   ...
1003 2025-01-03  4  1.00     0.00  0.00
1004 2025-01-06  4  1.00     0.00  0.00
1005 2025-01-07  4  1.00     0.00  0.00
1006 2025-01-08  4  0.50     0.00  0.50
1007 2025-01-10  4  0.25     0.00  0.75

[1008 rows x 5 columns]",56,0.008984248461289274,0.02549169225413686,False
F_extremes10_1_logit_liquid,extremes10,1,logit,expanding,liquid,v2_all,relative,1.0,829284,1008,0.5163526608496004,0.5145125192334592,0.001840141616141211,0.5128430961477451,0.519864421449937,10.880731057637377,0.8497879600660055,0.5992063492063492,"            day    n       acc   frac_up      y_up
0    2020-12-31  693  0.440115  0.649351  0.383838
1    2021-01-04  695  0.483453  0.582734  0.474820
2    2021-01-05  696  0.377874  0.442529  0.550287
3    2021-01-06  696  0.556034  0.596264  0.497126
4    2021-01-07  696  0.635057  0.515805  0.515805
...         ...  ...       ...       ...       ...
1003 2024-12-27  917  0.460196  0.874591  0.435115
1004 2024-12-30  916  0.536026  0.926856  0.524017
1005 2024-12-31  911  0.437980  0.925357  0.462130
1006 2025-01-02  914  0.508753  0.897155  0.521882
1007 2025-01-03  917  0.505998  0.900763  0.496183

[1008 rows x 5 columns]",57,0.0017911544138244657,0.005093339785177748,False
F_extremes10_1_logit_liquid,extremes10,1,logit,expanding,liquid,v2_all,relative,0.5,414381,1008,0.5236050880711229,0.5206585244014567,0.00294656366966628,0.517688270442459,0.5294964426581735,15.461516908111994,0.9034009697460027,0.5823412698412699,"            day    n       acc   frac_up      y_up
0    2020-12-31  346  0.424855  0.687861  0.436416
1    2021-01-04  347  0.469741  0.587896  0.489914
2    2021-01-05  348  0.330460  0.431034  0.531609
3    2021-01-06  348  0.635057  0.626437  0.612069
4    2021-01-07  348  0.672414  0.502874  0.543103
...         ...  ...       ...       ...       ...
1003 2024-12-27  458  0.447598  0.954148  0.441048
1004 2024-12-30  458  0.530568  0.971616  0.524017
1005 2024-12-31  455  0.371429  0.969231  0.380220
1006 2025-01-02  457  0.463895  0.954048  0.435449
1007 2025-01-03  458  0.462882  0.960699  0.454148

[1008 rows x 5 columns]",58,0.003012288830539415,0.00858417018244559,False
F_extremes10_1_logit_liquid,extremes10,1,logit,expanding,liquid,v2_all,relative,0.25,206941,1008,0.5260436549547939,0.5203077205580334,0.005735934396760456,0.5183122453737862,0.533322161549848,12.23698209783115,0.8987486125658551,0.5704365079365079,"            day    n       acc   frac_up      y_up
0    2020-12-31  173  0.387283  0.705202  0.393064
1    2021-01-04  173  0.473988  0.583815  0.497110
2    2021-01-05  174  0.333333  0.442529  0.477011
3    2021-01-06  174  0.672414  0.614943  0.712644
4    2021-01-07  174  0.701149  0.545977  0.568966
...         ...  ...       ...       ...       ...
1003 2024-12-27  229  0.436681  0.938865  0.410480
1004 2024-12-30  229  0.484716  0.951965  0.471616
1005 2024-12-31  227  0.387665  0.951542  0.400881
1006 2025-01-02  228  0.456140  0.934211  0.416667
1007 2025-01-03  229  0.436681  0.943231  0.441048

[1008 rows x 5 columns]",59,0.003829060248995368,0.010934682481755628,False
F_extremes10_1_logit_liquid,extremes10,1,logit,expanding,liquid,v2_all,relative,0.1,82459,1008,0.5243211777974508,0.5106537794540317,0.013667398343419124,0.5150557679056355,0.5327948676830829,6.951158744625642,0.873314763528626,0.5396825396825397,"            day   n       acc   frac_up      y_up
0    2020-12-31  69  0.434783  0.724638  0.362319
1    2021-01-04  69  0.507246  0.594203  0.449275
2    2021-01-05  69  0.391304  0.434783  0.376812
3    2021-01-06  69  0.695652  0.623188  0.782609
4    2021-01-07  69  0.753623  0.492754  0.652174
...         ...  ..       ...       ...       ...
1003 2024-12-27  91  0.439560  0.857143  0.384615
1004 2024-12-30  91  0.516484  0.890110  0.472527
1005 2024-12-31  91  0.417582  0.890110  0.461538
1006 2025-01-02  91  0.516484  0.846154  0.428571
1007 2025-01-03  91  0.472527  0.890110  0.516484

[1008 rows x 5 columns]",60,0.004525280555471295,0.012949491098153122,True
F_extremes10_1_logit_liquid,extremes10,1,logit,expanding,liquid,v2_all,relative,0.05,40948,1008,0.5242258474162352,0.5074728924489597,0.01675295496727558,0.5142889624066107,0.5341090561195111,4.248522961792,0.8375841044773318,0.5277777777777778,"            day   n       acc   frac_up      y_up
0    2020-12-31  34  0.352941  0.676471  0.323529
1    2021-01-04  34  0.617647  0.676471  0.588235
2    2021-01-05  34  0.441176  0.529412  0.264706
3    2021-01-06  34  0.705882  0.558824  0.735294
4    2021-01-07  34  0.735294  0.352941  0.617647
...         ...  ..       ...       ...       ...
1003 2024-12-27  45  0.488889  0.733333  0.400000
1004 2024-12-30  45  0.600000  0.800000  0.488889
1005 2024-12-31  45  0.377778  0.822222  0.466667
1006 2025-01-02  45  0.577778  0.733333  0.444444
1007 2025-01-03  45  0.444444  0.777778  0.533333

[1008 rows x 5 columns]",61,0.005056146355331732,0.01449778683968376,True
F_extremes10_1_logit_liquid,extremes10,1,logit,expanding,liquid,v2_all,relative,0.02,16197,1008,0.5200345743038834,0.505217015496697,0.014817558807186493,0.5086314057625768,0.5310831463466872,2.111316347583552,0.7585582550327823,0.501984126984127,"            day   n       acc   frac_up      y_up
0    2020-12-31  13  0.230769  0.692308  0.384615
1    2021-01-04  13  0.615385  0.769231  0.538462
2    2021-01-05  13  0.384615  0.692308  0.230769
3    2021-01-06  13  0.538462  0.615385  0.769231
4    2021-01-07  13  0.692308  0.307692  0.615385
...         ...  ..       ...       ...       ...
1003 2024-12-27  18  0.611111  0.500000  0.333333
1004 2024-12-30  18  0.666667  0.555556  0.444444
1005 2024-12-31  18  0.166667  0.611111  0.333333
1006 2025-01-02  18  0.555556  0.611111  0.277778
1007 2025-01-03  18  0.333333  0.555556  0.555556

[1008 rows x 5 columns]",62,0.005727484842885299,0.01645520327273305,False
F_extremes10_1_logit_liquid,extremes10,1,logit,expanding,liquid,v2_all,relative,0.01,7948,1008,0.5237795671867136,0.5123301459486663,0.011449421238047264,0.5105766143665442,0.5373603740291365,1.4371222148620044,0.7124433106575964,0.5128968253968254,"            day  n       acc   frac_up      y_up
0    2020-12-31  6  0.333333  0.666667  0.333333
1    2021-01-04  6  0.666667  0.666667  0.333333
2    2021-01-05  6  0.333333  0.500000  0.166667
3    2021-01-06  6  0.666667  0.500000  0.833333
4    2021-01-07  6  0.500000  0.166667  0.666667
...         ... ..       ...       ...       ...
1003 2024-12-27  9  0.888889  0.222222  0.333333
1004 2024-12-30  9  0.666667  0.222222  0.333333
1005 2024-12-31  9  0.222222  0.555556  0.222222
1006 2025-01-02  9  0.666667  0.333333  0.222222
1007 2025-01-03  9  0.333333  0.333333  0.777778

[1008 rows x 5 columns]",63,0.006832591750661295,0.01966821730955366,False
F_extremes10_5_hgb_shallow_liquid,extremes10,5,hgb_shallow,expanding,liquid,v2_all,relative,1.0,829603,1008,0.5190868403320624,0.5255778968976728,-0.006491056565610331,0.5157200180089458,0.5224659047412026,9.935791553887107,0.8315702338319754,0.6478174603174603,"            day    n       acc   frac_up      y_up
0    2021-01-07  696  0.531609  0.182471  0.438218
1    2021-01-08  696  0.580460  0.135057  0.408046
2    2021-01-11  697  0.601148  0.173601  0.403156
3    2021-01-12  700  0.531429  0.145714  0.460000
4    2021-01-13  700  0.558571  0.185714  0.450000
...         ...  ...       ...       ...       ...
1003 2025-01-03  917  0.588877  0.895311  0.527808
1004 2025-01-06  917  0.615049  0.868048  0.524537
1005 2025-01-07  922  0.632321  0.891540  0.567245
1006 2025-01-08  918  0.602397  0.899782  0.574074
1007 2025-01-10  915  0.592350  0.892896  0.572678

[1008 rows x 5 columns]",64,0.001720889472514473,0.0049631377764685625,False
F_extremes10_5_hgb_shallow_liquid,extremes10,5,hgb_shallow,expanding,liquid,v2_all,relative,0.5,414551,1008,0.5246447361120827,0.5297056333237647,-0.005060897211682014,0.5192862752699742,0.5301132232850834,12.374393680088774,0.9051156878743724,0.626984126984127,"            day    n       acc   frac_up      y_up
0    2021-01-07  348  0.609195  0.074713  0.385057
1    2021-01-08  348  0.629310  0.022989  0.364943
2    2021-01-11  348  0.675287  0.037356  0.321839
3    2021-01-12  350  0.542857  0.014286  0.460000
4    2021-01-13  350  0.591429  0.085714  0.408571
...         ...  ...       ...       ...       ...
1003 2025-01-03  458  0.659389  0.965066  0.637555
1004 2025-01-06  458  0.650655  0.936681  0.609170
1005 2025-01-07  461  0.670282  0.967462  0.646421
1006 2025-01-08  459  0.629630  0.982571  0.616558
1007 2025-01-10  457  0.628009  0.964989  0.614880

[1008 rows x 5 columns]",65,0.0027619765344666313,0.007980522953207033,False
F_extremes10_5_hgb_shallow_liquid,extremes10,5,hgb_shallow,expanding,liquid,v2_all,relative,0.25,207031,1008,0.5281044867676822,0.5322101521028252,-0.004105665335143005,0.5211474549161778,0.5352081861292326,10.84297464539976,0.9183900994771113,0.6180555555555556,"            day    n       acc   frac_up      y_up
0    2021-01-07  174  0.672414  0.017241  0.333333
1    2021-01-08  174  0.683908  0.000000  0.316092
2    2021-01-11  174  0.706897  0.005747  0.287356
3    2021-01-12  175  0.565714  0.000000  0.434286
4    2021-01-13  175  0.634286  0.040000  0.360000
...         ...  ...       ...       ...       ...
1003 2025-01-03  229  0.633188  0.960699  0.620087
1004 2025-01-06  229  0.628821  0.930131  0.585153
1005 2025-01-07  230  0.647826  0.956522  0.613043
1006 2025-01-08  229  0.598253  0.982533  0.580786
1007 2025-01-10  228  0.614035  0.960526  0.600877

[1008 rows x 5 columns]",66,0.0035869212278201133,0.010383074133211705,False
F_extremes10_5_hgb_shallow_liquid,extremes10,5,hgb_shallow,expanding,liquid,v2_all,relative,0.1,82500,1008,0.5308,0.5327636363636363,-0.0019636363636362786,0.521426617190687,0.5400734783186499,7.742994820581223,0.9213050160943055,0.5793650793650794,"            day   n       acc   frac_up      y_up
0    2021-01-07  69  0.724638  0.000000  0.275362
1    2021-01-08  69  0.739130  0.000000  0.260870
2    2021-01-11  69  0.739130  0.000000  0.260870
3    2021-01-12  70  0.628571  0.000000  0.371429
4    2021-01-13  70  0.614286  0.014286  0.400000
...         ...  ..       ...       ...       ...
1003 2025-01-03  91  0.626374  0.956044  0.582418
1004 2025-01-06  91  0.615385  0.912088  0.593407
1005 2025-01-07  92  0.641304  0.978261  0.619565
1006 2025-01-08  91  0.538462  0.989011  0.527473
1007 2025-01-10  91  0.560440  0.956044  0.560440

[1008 rows x 5 columns]",67,0.004756852328561986,0.013794367549075471,False
F_extremes10_5_hgb_shallow_liquid,extremes10,5,hgb_shallow,expanding,liquid,v2_all,relative,0.05,40970,1008,0.530070783500122,0.5309250671222846,-0.0008542836221625549,0.518506894779439,0.5412832822593644,5.53691158286787,0.9198750644333253,0.558531746031746,"            day   n       acc   frac_up      y_up
0    2021-01-07  34  0.823529  0.000000  0.176471
1    2021-01-08  34  0.735294  0.000000  0.264706
2    2021-01-11  34  0.794118  0.000000  0.205882
3    2021-01-12  35  0.685714  0.000000  0.314286
4    2021-01-13  35  0.628571  0.028571  0.400000
...         ...  ..       ...       ...       ...
1003 2025-01-03  45  0.600000  0.955556  0.555556
1004 2025-01-06  45  0.622222  0.888889  0.600000
1005 2025-01-07  46  0.630435  0.956522  0.586957
1006 2025-01-08  45  0.488889  0.977778  0.466667
1007 2025-01-10  45  0.555556  0.933333  0.533333

[1008 rows x 5 columns]",68,0.0058103029285523945,0.0168789204172942,False
F_extremes10_5_hgb_shallow_liquid,extremes10,5,hgb_shallow,expanding,liquid,v2_all,relative,0.02,16208,1008,0.5292448173741362,0.5248025666337611,0.0044422507403750755,0.5151303748452287,0.5425260249978,3.281800620079642,0.9187538868823882,0.5396825396825397,"            day   n       acc   frac_up      y_up
0    2021-01-07  13  0.923077  0.000000  0.076923
1    2021-01-08  13  0.615385  0.000000  0.384615
2    2021-01-11  13  0.615385  0.000000  0.384615
3    2021-01-12  14  0.714286  0.000000  0.285714
4    2021-01-13  14  0.642857  0.071429  0.428571
...         ...  ..       ...       ...       ...
1003 2025-01-03  18  0.611111  0.944444  0.555556
1004 2025-01-06  18  0.555556  0.944444  0.500000
1005 2025-01-07  18  0.611111  0.944444  0.555556
1006 2025-01-08  18  0.388889  1.000000  0.388889
1007 2025-01-10  18  0.444444  0.944444  0.500000

[1008 rows x 5 columns]",69,0.006988686263411041,0.0203372127281018,False
F_extremes10_5_hgb_shallow_liquid,extremes10,5,hgb_shallow,expanding,liquid,v2_all,relative,0.01,7959,1008,0.522176152783013,0.5074758135444152,0.014700339238597815,0.5056471311503206,0.5383873582510517,2.2591580760396157,0.9226387314184934,0.49404761904761907,"            day  n       acc   frac_up      y_up
0    2021-01-07  6  0.833333  0.000000  0.166667
1    2021-01-08  6  0.666667  0.000000  0.333333
2    2021-01-11  6  0.333333  0.000000  0.666667
3    2021-01-12  7  0.714286  0.000000  0.285714
4    2021-01-13  7  0.571429  0.000000  0.428571
...         ... ..       ...       ...       ...
1003 2025-01-03  9  0.555556  1.000000  0.555556
1004 2025-01-06  9  0.666667  1.000000  0.666667
1005 2025-01-07  9  0.777778  1.000000  0.777778
1006 2025-01-08  9  0.333333  1.000000  0.333333
1007 2025-01-10  9  0.222222  0.888889  0.333333

[1008 rows x 5 columns]",70,0.008352098750186505,0.02434603188535614,False
F_extremes10_10_logit_liquid,extremes10,10,logit,expanding,liquid,v2_all,relative,1.0,829942,1008,0.5303057322077929,0.5338385091970282,-0.0035327769892353755,0.5271206085367307,0.5337070380735156,9.919400984841491,0.8475303968572031,0.753968253968254,"            day    n       acc   frac_up      y_up
0    2021-01-14  700  0.495714  0.335714  0.431429
1    2021-01-15  699  0.563662  0.310443  0.414878
2    2021-01-19  700  0.535714  0.277143  0.430000
3    2021-01-20  700  0.562857  0.272857  0.401429
4    2021-01-21  700  0.510000  0.275714  0.434286
...         ...  ...       ...       ...       ...
1003 2025-01-13  912  0.587719  0.913377  0.564693
1004 2025-01-14  908  0.569383  0.910793  0.574890
1005 2025-01-15  907  0.587652  0.914002  0.574421
1006 2025-01-16  912  0.561404  0.895833  0.547149
1007 2025-01-17  906  0.529801  0.902870  0.523179

[1008 rows x 5 columns]",71,0.00168021161652676,0.004905918624609533,False
F_extremes10_10_logit_liquid,extremes10,10,logit,expanding,liquid,v2_all,relative,0.5,414724,1008,0.5417289570895343,0.5460595480367666,-0.004330590947232316,0.5362353436354018,0.5475744077015383,14.440885545123807,0.9025787527489021,0.6795634920634921,"            day    n       acc   frac_up      y_up
0    2021-01-14  350  0.468571  0.265714  0.465714
1    2021-01-15  349  0.570201  0.203438  0.444126
2    2021-01-19  350  0.551429  0.211429  0.442857
3    2021-01-20  350  0.551429  0.191429  0.411429
4    2021-01-21  350  0.491429  0.185714  0.477143
...         ...  ...       ...       ...       ...
1003 2025-01-13  456  0.640351  0.967105  0.629386
1004 2025-01-14  454  0.601322  0.962555  0.590308
1005 2025-01-15  453  0.604857  0.964680  0.596026
1006 2025-01-16  456  0.581140  0.947368  0.559211
1007 2025-01-17  453  0.560706  0.947020  0.560706

[1008 rows x 5 columns]",72,0.002892618384218494,0.008459775008061313,False
F_extremes10_10_logit_liquid,extremes10,10,logit,expanding,liquid,v2_all,relative,0.25,207108,1008,0.5469948046429882,0.5477142360507561,-0.0007194314077678676,0.54018981684064,0.5545469768460355,11.739702894396066,0.9006701858149471,0.6438492063492064,"            day    n       acc   frac_up      y_up
0    2021-01-14  175  0.520000  0.222857  0.451429
1    2021-01-15  174  0.597701  0.189655  0.419540
2    2021-01-19  175  0.560000  0.205714  0.440000
3    2021-01-20  175  0.548571  0.182857  0.405714
4    2021-01-21  175  0.480000  0.182857  0.474286
...         ...  ...       ...       ...       ...
1003 2025-01-13  228  0.635965  0.960526  0.631579
1004 2025-01-14  227  0.612335  0.960352  0.599119
1005 2025-01-15  226  0.632743  0.964602  0.606195
1006 2025-01-16  228  0.587719  0.934211  0.539474
1007 2025-01-17  226  0.566372  0.933628  0.553097

[1008 rows x 5 columns]",73,0.003662540817702919,0.010728756081038406,False
F_extremes10_10_logit_liquid,extremes10,10,logit,expanding,liquid,v2_all,relative,0.1,82531,1008,0.5525923592347118,0.5426324653766463,0.009959893858065505,0.544417255976788,0.5613915847808892,6.565228757621794,0.8742932000225768,0.6339285714285714,"            day   n       acc   frac_up      y_up
0    2021-01-14  70  0.471429  0.314286  0.385714
1    2021-01-15  69  0.579710  0.202899  0.362319
2    2021-01-19  70  0.600000  0.257143  0.371429
3    2021-01-20  70  0.571429  0.214286  0.471429
4    2021-01-21  70  0.471429  0.242857  0.542857
...         ...  ..       ...       ...       ...
1003 2025-01-13  91  0.648352  0.923077  0.615385
1004 2025-01-14  90  0.655556  0.933333  0.611111
1005 2025-01-15  90  0.622222  0.955556  0.577778
1006 2025-01-16  91  0.571429  0.879121  0.494505
1007 2025-01-17  90  0.555556  0.877778  0.566667

[1008 rows x 5 columns]",74,0.004330185919413575,0.012704598851355001,False
F_extremes10_10_logit_liquid,extremes10,10,logit,expanding,liquid,v2_all,relative,0.05,40973,1008,0.550728528543187,0.5317404144192517,0.018988114123935307,0.5416303838802924,0.56083291064964,3.9736880720615355,0.8312104979853371,0.5803571428571429,"            day   n       acc   frac_up      y_up
0    2021-01-14  35  0.428571  0.342857  0.400000
1    2021-01-15  34  0.529412  0.294118  0.470588
2    2021-01-19  35  0.457143  0.371429  0.514286
3    2021-01-20  35  0.457143  0.314286  0.628571
4    2021-01-21  35  0.428571  0.314286  0.600000
...         ...  ..       ...       ...       ...
1003 2025-01-13  45  0.577778  0.844444  0.511111
1004 2025-01-14  45  0.600000  0.888889  0.533333
1005 2025-01-15  45  0.666667  0.911111  0.577778
1006 2025-01-16  45  0.577778  0.777778  0.444444
1007 2025-01-17  45  0.511111  0.844444  0.577778

[1008 rows x 5 columns]",75,0.004898603767690724,0.014394708854442786,True
F_extremes10_10_logit_liquid,extremes10,10,logit,expanding,liquid,v2_all,relative,0.02,16219,1008,0.539614032924348,0.5060731241136938,0.03354090881065419,0.52890760441198,0.5504069530324569,1.9420915191506753,0.7393157743866777,0.5257936507936508,"            day   n       acc   frac_up      y_up
0    2021-01-14  14  0.285714  0.571429  0.428571
1    2021-01-15  13  0.538462  0.384615  0.538462
2    2021-01-19  14  0.357143  0.642857  0.571429
3    2021-01-20  14  0.500000  0.642857  0.571429
4    2021-01-21  14  0.428571  0.642857  0.500000
...         ...  ..       ...       ...       ...
1003 2025-01-13  18  0.611111  0.722222  0.444444
1004 2025-01-14  18  0.500000  0.722222  0.333333
1005 2025-01-15  18  0.555556  0.777778  0.333333
1006 2025-01-16  18  0.611111  0.555556  0.388889
1007 2025-01-17  18  0.444444  0.777778  0.555556

[1008 rows x 5 columns]",76,0.005484527709305323,0.01614116788022721,True
F_extremes10_10_logit_liquid,extremes10,10,logit,expanding,liquid,v2_all,relative,0.01,7966,1008,0.5282450414260608,0.5119256841576701,0.016319357268390622,0.5147655774081241,0.5408272378971626,1.4298275856816427,0.6924032344419249,0.5307539682539683,"            day  n       acc   frac_up      y_up
0    2021-01-14  7  0.142857  0.714286  0.428571
1    2021-01-15  6  0.666667  0.833333  0.500000
2    2021-01-19  7  0.571429  0.714286  0.571429
3    2021-01-20  7  0.857143  0.714286  0.571429
4    2021-01-21  7  0.714286  0.714286  0.428571
...         ... ..       ...       ...       ...
1003 2025-01-13  9  0.666667  0.555556  0.444444
1004 2025-01-14  9  0.666667  0.444444  0.333333
1005 2025-01-15  9  0.666667  0.555556  0.222222
1006 2025-01-16  9  0.666667  0.222222  0.333333
1007 2025-01-17  9  0.444444  0.666667  0.555556

[1008 rows x 5 columns]",77,0.0066483827778159345,0.01959594424766561,False
F_extremes10_5_logit_top500,extremes10,5,logit,expanding,top500,v2_all,relative,1.0,496997,1008,0.5247496463761351,0.539464020909583,-0.014714374533447927,0.5197136992457,0.5295199662469352,12.647814818325452,0.8814304398468725,0.6517857142857143,"            day    n       acc   frac_up      y_up
0    2021-01-07  487  0.529774  0.238193  0.396304
1    2021-01-08  486  0.586420  0.174897  0.358025
2    2021-01-11  485  0.620619  0.197938  0.371134
3    2021-01-12  485  0.564948  0.282474  0.465979
4    2021-01-13  485  0.624742  0.280412  0.461856
...         ...  ...       ...       ...       ...
1003 2025-01-03  492  0.577236  0.975610  0.581301
1004 2025-01-06  492  0.597561  0.939024  0.573171
1005 2025-01-07  492  0.664634  0.955285  0.644309
1006 2025-01-08  491  0.639511  0.953157  0.633401
1007 2025-01-10  492  0.640244  0.959350  0.640244

[1008 rows x 5 columns]",78,0.0025015987248049017,0.007384343869912661,False
F_extremes10_5_logit_top500,extremes10,5,logit,expanding,top500,v2_all,relative,0.5,248256,1008,0.5273185743748389,0.5412880252642434,-0.013969450889404489,0.5205641632971552,0.5338166612744398,11.725127187894715,0.9207154970604247,0.6418650793650794,"            day    n       acc   frac_up      y_up
0    2021-01-07  243  0.477366  0.160494  0.493827
1    2021-01-08  243  0.576132  0.061728  0.427984
2    2021-01-11  242  0.611570  0.095041  0.384298
3    2021-01-12  242  0.582645  0.190083  0.458678
4    2021-01-13  242  0.648760  0.152893  0.421488
...         ...  ...       ...       ...       ...
1003 2025-01-03  246  0.601626  0.983740  0.593496
1004 2025-01-06  246  0.626016  0.967480  0.601626
1005 2025-01-07  246  0.691057  0.971545  0.662602
1006 2025-01-08  245  0.661224  0.971429  0.648980
1007 2025-01-10  246  0.662602  0.975610  0.662602

[1008 rows x 5 columns]",79,0.003380739279919559,0.009994014097484967,False
F_extremes10_5_logit_top500,extremes10,5,logit,expanding,top500,v2_all,relative,0.25,123892,1008,0.52563523068479,0.5394375746618022,-0.013802343977012188,0.517789176702317,0.5334899799729415,8.254123818427152,0.9231274605012023,0.6061507936507936,"            day    n       acc   frac_up      y_up
0    2021-01-07  121  0.396694  0.140496  0.628099
1    2021-01-08  121  0.504132  0.074380  0.487603
2    2021-01-11  121  0.537190  0.090909  0.471074
3    2021-01-12  121  0.603306  0.148760  0.429752
4    2021-01-13  121  0.669421  0.140496  0.404959
...         ...  ...       ...       ...       ...
1003 2025-01-03  123  0.609756  0.967480  0.593496
1004 2025-01-06  123  0.617886  0.943089  0.577236
1005 2025-01-07  123  0.723577  0.943089  0.666667
1006 2025-01-08  122  0.631148  0.942623  0.606557
1007 2025-01-10  123  0.658537  0.959350  0.666667

[1008 rows x 5 columns]",80,0.004005306956791938,0.01185736828957863,False
